repo,issue_number,primary_gesture,tier,matched_raw,url,state
quran/quran_android,313,none,none,,https://github.com/quran/quran_android/issues/313,closed
quran/quran_android,344,none,none,,https://github.com/quran/quran_android/issues/344,closed
quran/quran_android,163,none,none,,https://github.com/quran/quran_android/issues/163,closed
quran/quran_android,179,none,none,,https://github.com/quran/quran_android/issues/179,closed
quran/quran_android,310,none,none,,https://github.com/quran/quran_android/issues/310,closed
quran/quran_android,325,orientation,simple,orientation,https://github.com/quran/quran_android/issues/325,closed
quran/quran_android,334,none,none,,https://github.com/quran/quran_android/issues/334,closed
Pluu/WebToon,69,none,none,,https://github.com/Pluu/WebToon/issues/69,closed
Pluu/WebToon,24,none,none,,https://github.com/Pluu/WebToon/issues/24,closed
Pluu/WebToon,5,none,none,,https://github.com/Pluu/WebToon/issues/5,closed
Pluu/WebToon,4,none,none,,https://github.com/Pluu/WebToon/issues/4,closed
Pluu/WebToon,2,none,none,,https://github.com/Pluu/WebToon/issues/2,closed
SimonSchubert/LinuxCommandLibrary,104,none,none,,https://github.com/SimonSchubert/LinuxCommandLibrary/issues/104,closed
SimonSchubert/LinuxCommandLibrary,96,none,none,,https://github.com/SimonSchubert/LinuxCommandLibrary/issues/96,closed
knighthat/Kreate,1874,none,none,,https://github.com/knighthat/Kreate/issues/1874,open
knighthat/Kreate,598,none,none,,https://github.com/knighthat/Kreate/issues/598,closed
knighthat/Kreate,1873,none,none,,https://github.com/knighthat/Kreate/issues/1873,open
knighthat/Kreate,1872,none,none,,https://github.com/knighthat/Kreate/issues/1872,open
knighthat/Kreate,1871,none,none,,https://github.com/knighthat/Kreate/issues/1871,open
knighthat/Kreate,1869,none,none,,https://github.com/knighthat/Kreate/issues/1869,open
knighthat/Kreate,1868,none,none,,https://github.com/knighthat/Kreate/issues/1868,open
knighthat/Kreate,1867,none,none,,https://github.com/knighthat/Kreate/issues/1867,open
knighthat/Kreate,1833,none,none,,https://github.com/knighthat/Kreate/issues/1833,open
knighthat/Kreate,1863,none,none,,https://github.com/knighthat/Kreate/issues/1863,open
knighthat/Kreate,1817,none,none,,https://github.com/knighthat/Kreate/issues/1817,open
knighthat/Kreate,1857,none,none,,https://github.com/knighthat/Kreate/issues/1857,closed
knighthat/Kreate,1838,none,none,,https://github.com/knighthat/Kreate/issues/1838,open
knighthat/Kreate,1860,none,none,,https://github.com/knighthat/Kreate/issues/1860,open
knighthat/Kreate,1859,none,none,,https://github.com/knighthat/Kreate/issues/1859,open
AmpleReVanced/revanced-patches,98,none,none,,https://github.com/AmpleReVanced/revanced-patches/issues/98,open
AmpleReVanced/revanced-patches,94,none,none,,https://github.com/AmpleReVanced/revanced-patches/issues/94,closed
AmpleReVanced/revanced-patches,40,none,none,,https://github.com/AmpleReVanced/revanced-patches/issues/40,closed
AmpleReVanced/revanced-patches,81,none,none,,https://github.com/AmpleReVanced/revanced-patches/issues/81,closed
AmpleReVanced/revanced-patches,78,none,none,,https://github.com/AmpleReVanced/revanced-patches/issues/78,closed
AmpleReVanced/revanced-patches,72,none,none,,https://github.com/AmpleReVanced/revanced-patches/issues/72,closed
AmpleReVanced/revanced-patches,9,none,none,,https://github.com/AmpleReVanced/revanced-patches/issues/9,closed
AmpleReVanced/revanced-patches,33,none,none,,https://github.com/AmpleReVanced/revanced-patches/issues/33,closed
AmpleReVanced/revanced-patches,19,none,none,,https://github.com/AmpleReVanced/revanced-patches/issues/19,closed
AmpleReVanced/revanced-patches,29,none,none,,https://github.com/AmpleReVanced/revanced-patches/issues/29,closed
AmpleReVanced/revanced-patches,11,none,none,,https://github.com/AmpleReVanced/revanced-patches/issues/11,closed
wgtunnel/android,1303,none,none,,https://github.com/wgtunnel/android/issues/1303,open
wgtunnel/android,1315,none,none,,https://github.com/wgtunnel/android/issues/1315,open
wgtunnel/android,1313,none,none,,https://github.com/wgtunnel/android/issues/1313,open
wgtunnel/android,1288,none,none,,https://github.com/wgtunnel/android/issues/1288,open
wgtunnel/android,1311,none,none,,https://github.com/wgtunnel/android/issues/1311,open
wgtunnel/android,1310,none,none,,https://github.com/wgtunnel/android/issues/1310,closed
wgtunnel/android,1290,none,none,,https://github.com/wgtunnel/android/issues/1290,open
wgtunnel/android,1301,none,none,,https://github.com/wgtunnel/android/issues/1301,closed
wgtunnel/android,1098,none,none,,https://github.com/wgtunnel/android/issues/1098,closed
wgtunnel/android,1299,none,none,,https://github.com/wgtunnel/android/issues/1299,closed
wgtunnel/android,1283,none,none,,https://github.com/wgtunnel/android/issues/1283,closed
wgtunnel/android,1298,none,none,,https://github.com/wgtunnel/android/issues/1298,open
wgtunnel/android,1302,none,none,,https://github.com/wgtunnel/android/issues/1302,closed
wgtunnel/android,1262,none,none,,https://github.com/wgtunnel/android/issues/1262,open
wgtunnel/android,1297,none,none,,https://github.com/wgtunnel/android/issues/1297,open
bitfireAT/davx5-ose,1898,none,none,,https://github.com/bitfireAT/davx5-ose/issues/1898,closed
bitfireAT/davx5-ose,1422,none,none,,https://github.com/bitfireAT/davx5-ose/issues/1422,closed
Wavesonics/hammer-editor,577,none,none,,https://github.com/Wavesonics/hammer-editor/issues/577,closed
Wavesonics/hammer-editor,578,none,none,,https://github.com/Wavesonics/hammer-editor/issues/578,closed
p-lr/MapCompose,122,scroll,simple,scroll|orientation,https://github.com/p-lr/MapCompose/issues/122,closed
coil-kt/coil,540,none,none,,https://github.com/coil-kt/coil/issues/540,closed
coil-kt/coil,178,none,none,,https://github.com/coil-kt/coil/issues/178,closed
coil-kt/coil,608,none,none,,https://github.com/coil-kt/coil/issues/608,closed
coil-kt/coil,807,none,none,,https://github.com/coil-kt/coil/issues/807,closed
coil-kt/coil,42,none,none,,https://github.com/coil-kt/coil/issues/42,closed
coil-kt/coil,153,swipe,simple,swipe,https://github.com/coil-kt/coil/issues/153,closed
coil-kt/coil,159,none,none,,https://github.com/coil-kt/coil/issues/159,closed
coil-kt/coil,750,none,none,,https://github.com/coil-kt/coil/issues/750,closed
coil-kt/coil,860,none,none,,https://github.com/coil-kt/coil/issues/860,closed
coil-kt/coil,413,none,none,,https://github.com/coil-kt/coil/issues/413,closed
coil-kt/coil,908,none,none,,https://github.com/coil-kt/coil/issues/908,closed
coil-kt/coil,690,none,none,,https://github.com/coil-kt/coil/issues/690,closed
coil-kt/coil,838,none,none,,https://github.com/coil-kt/coil/issues/838,closed
coil-kt/coil,805,none,none,,https://github.com/coil-kt/coil/issues/805,closed
coil-kt/coil,549,none,none,,https://github.com/coil-kt/coil/issues/549,closed
SilentCoderHere/aihub,67,none,none,,https://github.com/SilentCoderHere/aihub/issues/67,closed
SilentCoderHere/aihub,127,none,none,,https://github.com/SilentCoderHere/aihub/issues/127,closed
SilentCoderHere/aihub,161,none,none,,https://github.com/SilentCoderHere/aihub/issues/161,open
SilentCoderHere/aihub,141,none,none,,https://github.com/SilentCoderHere/aihub/issues/141,closed
SilentCoderHere/aihub,130,none,none,,https://github.com/SilentCoderHere/aihub/issues/130,closed
SilentCoderHere/aihub,91,none,none,,https://github.com/SilentCoderHere/aihub/issues/91,open
SilentCoderHere/aihub,77,none,none,,https://github.com/SilentCoderHere/aihub/issues/77,closed
SilentCoderHere/aihub,90,none,none,,https://github.com/SilentCoderHere/aihub/issues/90,closed
SilentCoderHere/aihub,85,none,none,,https://github.com/SilentCoderHere/aihub/issues/85,closed
SilentCoderHere/aihub,83,scroll,simple,scroll,https://github.com/SilentCoderHere/aihub/issues/83,closed
SilentCoderHere/aihub,82,none,none,,https://github.com/SilentCoderHere/aihub/issues/82,closed
SilentCoderHere/aihub,80,none,none,,https://github.com/SilentCoderHere/aihub/issues/80,closed
SilentCoderHere/aihub,73,none,none,,https://github.com/SilentCoderHere/aihub/issues/73,open
SilentCoderHere/aihub,70,none,none,,https://github.com/SilentCoderHere/aihub/issues/70,closed
SilentCoderHere/aihub,24,none,none,,https://github.com/SilentCoderHere/aihub/issues/24,closed
UsagiApp/Usagi,45,none,none,,https://github.com/UsagiApp/Usagi/issues/45,closed
UsagiApp/Usagi,39,none,none,,https://github.com/UsagiApp/Usagi/issues/39,closed
UsagiApp/Usagi,14,none,none,,https://github.com/UsagiApp/Usagi/issues/14,closed
wordpress-mobile/WordPress-Android,22299,none,none,,https://github.com/wordpress-mobile/WordPress-Android/issues/22299,closed
wordpress-mobile/WordPress-Android,22041,none,none,,https://github.com/wordpress-mobile/WordPress-Android/issues/22041,closed
wordpress-mobile/WordPress-Android,21940,none,none,,https://github.com/wordpress-mobile/WordPress-Android/issues/21940,closed
wordpress-mobile/WordPress-Android,21931,scroll,simple,scroll,https://github.com/wordpress-mobile/WordPress-Android/issues/21931,closed
wordpress-mobile/WordPress-Android,21776,none,none,,https://github.com/wordpress-mobile/WordPress-Android/issues/21776,closed
wordpress-mobile/WordPress-Android,21768,none,none,,https://github.com/wordpress-mobile/WordPress-Android/issues/21768,closed
Automattic/pocket-casts-android,5418,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5418,open
Automattic/pocket-casts-android,4904,none,none,,https://github.com/Automattic/pocket-casts-android/issues/4904,open
Automattic/pocket-casts-android,5317,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5317,open
Automattic/pocket-casts-android,5308,long_press,simple,long_press,https://github.com/Automattic/pocket-casts-android/issues/5308,closed
Automattic/pocket-casts-android,5309,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5309,closed
Automattic/pocket-casts-android,5228,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5228,closed
Automattic/pocket-casts-android,5307,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5307,open
Automattic/pocket-casts-android,5305,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5305,open
Automattic/pocket-casts-android,5239,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5239,closed
Automattic/pocket-casts-android,5248,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5248,open
Automattic/pocket-casts-android,5242,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5242,closed
Automattic/pocket-casts-android,5005,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5005,closed
Automattic/pocket-casts-android,5201,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5201,closed
Automattic/pocket-casts-android,5128,none,none,,https://github.com/Automattic/pocket-casts-android/issues/5128,closed
Automattic/pocket-casts-android,4899,none,none,,https://github.com/Automattic/pocket-casts-android/issues/4899,closed
butzist/ActivityLauncher,532,none,none,,https://github.com/butzist/ActivityLauncher/issues/532,open
butzist/ActivityLauncher,521,none,none,,https://github.com/butzist/ActivityLauncher/issues/521,closed
butzist/ActivityLauncher,494,none,none,,https://github.com/butzist/ActivityLauncher/issues/494,closed
butzist/ActivityLauncher,251,none,none,,https://github.com/butzist/ActivityLauncher/issues/251,closed
butzist/ActivityLauncher,384,none,none,,https://github.com/butzist/ActivityLauncher/issues/384,closed
butzist/ActivityLauncher,482,none,none,,https://github.com/butzist/ActivityLauncher/issues/482,closed
butzist/ActivityLauncher,413,none,none,,https://github.com/butzist/ActivityLauncher/issues/413,closed
butzist/ActivityLauncher,408,none,none,,https://github.com/butzist/ActivityLauncher/issues/408,closed
butzist/ActivityLauncher,397,none,none,,https://github.com/butzist/ActivityLauncher/issues/397,closed
butzist/ActivityLauncher,66,none,none,,https://github.com/butzist/ActivityLauncher/issues/66,closed
A-EDev/Flow,661,none,none,,https://github.com/A-EDev/Flow/issues/661,open
A-EDev/Flow,659,swipe,simple,swipe,https://github.com/A-EDev/Flow/issues/659,open
A-EDev/Flow,657,none,none,,https://github.com/A-EDev/Flow/issues/657,open
A-EDev/Flow,652,none,none,,https://github.com/A-EDev/Flow/issues/652,open
A-EDev/Flow,654,none,none,,https://github.com/A-EDev/Flow/issues/654,open
A-EDev/Flow,650,none,none,,https://github.com/A-EDev/Flow/issues/650,open
A-EDev/Flow,653,none,none,,https://github.com/A-EDev/Flow/issues/653,open
A-EDev/Flow,643,none,none,,https://github.com/A-EDev/Flow/issues/643,open
A-EDev/Flow,647,none,none,,https://github.com/A-EDev/Flow/issues/647,open
A-EDev/Flow,646,none,none,,https://github.com/A-EDev/Flow/issues/646,open
A-EDev/Flow,642,swipe,simple,swipe|long_press,https://github.com/A-EDev/Flow/issues/642,open
A-EDev/Flow,603,none,none,,https://github.com/A-EDev/Flow/issues/603,closed
A-EDev/Flow,588,none,none,,https://github.com/A-EDev/Flow/issues/588,closed
A-EDev/Flow,635,none,none,,https://github.com/A-EDev/Flow/issues/635,closed
A-EDev/Flow,632,none,none,,https://github.com/A-EDev/Flow/issues/632,closed
HuangAntimony/Hoshi-Reader-Android,108,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/108,open
HuangAntimony/Hoshi-Reader-Android,114,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/114,closed
HuangAntimony/Hoshi-Reader-Android,112,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/112,closed
HuangAntimony/Hoshi-Reader-Android,109,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/109,closed
HuangAntimony/Hoshi-Reader-Android,98,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/98,closed
HuangAntimony/Hoshi-Reader-Android,90,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/90,closed
HuangAntimony/Hoshi-Reader-Android,88,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/88,closed
HuangAntimony/Hoshi-Reader-Android,87,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/87,closed
HuangAntimony/Hoshi-Reader-Android,73,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/73,closed
HuangAntimony/Hoshi-Reader-Android,80,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/80,closed
HuangAntimony/Hoshi-Reader-Android,79,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/79,closed
HuangAntimony/Hoshi-Reader-Android,65,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/65,closed
HuangAntimony/Hoshi-Reader-Android,56,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/56,closed
HuangAntimony/Hoshi-Reader-Android,64,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/64,closed
HuangAntimony/Hoshi-Reader-Android,57,none,none,,https://github.com/HuangAntimony/Hoshi-Reader-Android/issues/57,closed
brewkits/Grant,55,none,none,,https://github.com/brewkits/Grant/issues/55,open
brewkits/Grant,41,none,none,,https://github.com/brewkits/Grant/issues/41,closed
brewkits/Grant,33,none,none,,https://github.com/brewkits/Grant/issues/33,closed
brewkits/Grant,32,none,none,,https://github.com/brewkits/Grant/issues/32,closed
brewkits/Grant,29,none,none,,https://github.com/brewkits/Grant/issues/29,closed
brewkits/Grant,25,none,none,,https://github.com/brewkits/Grant/issues/25,closed
brewkits/Grant,24,none,none,,https://github.com/brewkits/Grant/issues/24,closed
jellyfin/jellyfin-sdk-kotlin,495,none,none,,https://github.com/jellyfin/jellyfin-sdk-kotlin/issues/495,closed
jellyfin/jellyfin-sdk-kotlin,510,none,none,,https://github.com/jellyfin/jellyfin-sdk-kotlin/issues/510,closed
jellyfin/jellyfin-sdk-kotlin,460,none,none,,https://github.com/jellyfin/jellyfin-sdk-kotlin/issues/460,closed
jellyfin/jellyfin-sdk-kotlin,448,none,none,,https://github.com/jellyfin/jellyfin-sdk-kotlin/issues/448,closed
jellyfin/jellyfin-sdk-kotlin,260,none,none,,https://github.com/jellyfin/jellyfin-sdk-kotlin/issues/260,closed
jellyfin/jellyfin-sdk-kotlin,248,none,none,,https://github.com/jellyfin/jellyfin-sdk-kotlin/issues/248,closed
jellyfin/jellyfin-sdk-kotlin,124,none,none,,https://github.com/jellyfin/jellyfin-sdk-kotlin/issues/124,closed
jellyfin/jellyfin-sdk-kotlin,86,none,none,,https://github.com/jellyfin/jellyfin-sdk-kotlin/issues/86,closed
Super12138/VerveDo,314,none,none,,https://github.com/Super12138/VerveDo/issues/314,closed
Super12138/VerveDo,183,none,none,,https://github.com/Super12138/VerveDo/issues/183,closed
connectbot/connectbot,2189,none,none,,https://github.com/connectbot/connectbot/issues/2189,open
